Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Total_Sales,Month,Month_Name,Day_Name
257-73-1380,Giza,Naypyitaw,Member,Male,Sports and travel,82.93,4,16.586,348.306,20-01-2019,16:51:00,Ewallet,331.72,4.761904762,16.586,9.6,364.892,1,January,Sunday
345-08-4992,Alex,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,08-03-2019,15:37:00,Credit card,203.94,4.761904762,10.197,7.7,224.334,3,March,Friday
549-96-4200,Giza,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,71.568,08-03-2019,20:15:00,Ewallet,68.16,4.761904762,3.408,7,74.976,3,March,Friday
810-60-6344,Giza,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.344,343.224,07-02-2019,14:38:00,Credit card,326.88,4.761904762,16.344,6.5,359.568,2,February,Thursday
450-28-2866,Giza,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,91.56,15-01-2019,19:25:00,Cash,87.2,4.761904762,4.36,8.1,95.92,1,January,Tuesday
394-30-3170,Cairo,Mandalay,Member,Female,Sports and travel,88.43,8,35.372,742.812,22-03-2019,19:35:00,Credit card,707.44,4.761904762,35.372,4.3,778.184,3,March,Friday
138-17-5109,Alex,Yangon,Member,Female,Home and lifestyle,89.21,9,40.1445,843.0345,15-01-2019,15:42:00,Credit card,802.89,4.761904762,40.1445,6.5,883.179,1,January,Tuesday
192-98-7397,Giza,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.639,13.419,08-01-2019,14:11:00,Ewallet,12.78,4.761904762,0.639,9.5,14.058,1,January,Tuesday
301-11-9629,Alex,Yangon,Normal,Female,Sports and travel,19.1,7,6.685,140.385,15-01-2019,10:43:00,Cash,133.7,4.761904762,6.685,9.7,147.07,1,January,Tuesday
390-80-5128,Cairo,Mandalay,Member,Female,Health and beauty,19.15,1,0.9575,20.1075,28-01-2019,17:58:00,Credit card,19.15,4.761904762,0.9575,9.5,21.065,1,January,Monday
235-46-8343,Giza,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,14-02-2019,11:26:00,Credit card,276.6,4.761904762,13.83,8.9,304.26,2,February,Thursday
453-12-7053,Giza,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,10-03-2019,17:38:00,Credit card,137.22,4.761904762,6.861,6.5,150.942,3,March,Sunday
296-11-7041,Cairo,Mandalay,Member,Female,Health and beauty,27.07,1,1.3535,28.4235,12-01-2019,20:07:00,Credit card,27.07,4.761904762,1.3535,5.3,29.777,1,January,Saturday
449-27-2918,Cairo,Mandalay,Member,Female,Sports and travel,39.12,1,1.956,41.076,26-03-2019,11:02:00,Credit card,39.12,4.761904762,1.956,9.6,43.032,3,March,Tuesday
891-01-7034,Cairo,Mandalay,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,01-01-2019,19:07:00,Cash,448.26,4.761904762,22.413,6.7,493.086,1,January,Tuesday
744-09-5786,Cairo,Mandalay,Normal,Male,Electronic accessories,22.01,6,6.603,138.663,02-01-2019,18:50:00,Cash,132.06,4.761904762,6.603,7.6,145.266,1,January,Wednesday
727-17-0390,Alex,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,16-03-2019,12:43:00,Ewallet,318.05,4.761904762,15.9025,4.8,349.855,3,March,Saturday
568-88-3448,Alex,Yangon,Normal,Male,Health and beauty,25,1,1.25,26.25,03-03-2019,15:09:00,Ewallet,25,4.761904762,1.25,5.5,27.5,3,March,Sunday
187-83-5490,Alex,Yangon,Member,Male,Electronic accessories,20.77,4,4.154,87.234,31-01-2019,13:47:00,Cash,83.08,4.761904762,4.154,4.7,91.388,1,January,Thursday
767-54-1907,Cairo,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,13-02-2019,16:59:00,Cash,147.8,4.761904762,7.39,6.9,162.58,2,February,Wednesday
710-46-4433,Cairo,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,15-02-2019,14:15:00,Credit card,696.6,4.761904762,34.83,4.5,766.26,2,February,Friday
533-33-5337,Cairo,Mandalay,Normal,Male,Electronic accessories,79.39,10,39.695,833.595,07-02-2019,20:24:00,Cash,793.9,4.761904762,39.695,6.2,873.29,2,February,Thursday
325-90-8763,Giza,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23.285,488.985,27-01-2019,13:58:00,Cash,465.7,4.761904762,23.285,7.6,512.27,1,January,Sunday
729-46-7422,Giza,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,23-02-2019,16:52:00,Credit card,35.89,4.761904762,1.7945,7.9,39.479,2,February,Saturday
639-76-1242,Giza,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,03-02-2019,15:19:00,Cash,202.6,4.761904762,10.13,4.5,222.86,2,February,Sunday
234-03-4040,Cairo,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,767.025,03-03-2019,12:25:00,Credit card,730.5,4.761904762,36.525,8.7,803.55,3,March,Sunday
326-71-2155,Giza,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,03-02-2019,10:02:00,Cash,295.8,4.761904762,14.79,6.1,325.38,2,February,Sunday
320-32-8842,Giza,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,17-03-2019,18:58:00,Cash,22.62,4.761904762,1.131,6.4,24.882,3,March,Sunday
470-32-9057,Alex,Yangon,Member,Male,Food and beverages,51.34,5,12.835,269.535,28-03-2019,15:31:00,Credit card,256.7,4.761904762,12.835,9.1,282.37,3,March,Thursday
878-30-2331,Giza,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,02-03-2019,11:22:00,Credit card,545.5,4.761904762,27.275,7.1,600.05,3,March,Saturday
440-59-5691,Giza,Naypyitaw,Member,Female,Health and beauty,37.15,7,13.0025,273.0525,08-02-2019,13:12:00,Credit card,260.05,4.761904762,13.0025,7.7,286.055,2,February,Friday
554-53-3790,Cairo,Mandalay,Normal,Male,Sports and travel,37.02,6,11.106,233.226,22-03-2019,18:33:00,Cash,222.12,4.761904762,11.106,4.5,244.332,3,March,Friday
746-19-0921,Giza,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,22.659,09-02-2019,10:02:00,Ewallet,21.58,4.761904762,1.079,7.2,23.738,2,February,Saturday
233-34-0817,Giza,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,103.782,15-02-2019,11:21:00,Cash,98.84,4.761904762,4.942,8.4,108.724,2,February,Friday
767-05-1286,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,23-01-2019,12:10:00,Ewallet,502.62,4.761904762,25.131,5.4,552.882,1,January,Wednesday
340-21-9136,Alex,Yangon,Member,Female,Sports and travel,40.05,4,8.01,168.21,25-01-2019,11:40:00,Cash,160.2,4.761904762,8.01,9.7,176.22,1,January,Friday
405-31-3305,Alex,Yangon,Member,Male,Fashion accessories,43.13,10,21.565,452.865,02-02-2019,18:31:00,Credit card,431.3,4.761904762,21.565,5.5,474.43,2,February,Saturday
731-59-7531,Cairo,Mandalay,Member,Male,Health and beauty,72.57,8,29.028,609.588,30-03-2019,17:58:00,Cash,580.56,4.761904762,29.028,4.6,638.616,3,March,Saturday
676-39-6028,Alex,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,30-03-2019,17:04:00,Cash,322.2,4.761904762,16.11,6.6,354.42,3,March,Saturday
502-05-1910,Alex,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,205.317,25-02-2019,20:35:00,Credit card,195.54,4.761904762,9.777,6.3,215.094,2,February,Monday
485-30-8700,Alex,Yangon,Normal,Female,Sports and travel,33.26,5,8.315,174.615,18-03-2019,16:10:00,Credit card,166.3,4.761904762,8.315,4.2,182.93,3,March,Monday
598-47-9715,Giza,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,07-03-2019,16:54:00,Ewallet,336.28,4.761904762,16.814,4.4,369.908,3,March,Thursday
701-69-8742,Cairo,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.885,16-03-2019,10:11:00,Ewallet,343.7,4.761904762,17.185,6.7,378.07,3,March,Saturday
575-67-1508,Alex,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,29-01-2019,11:26:00,Ewallet,38.6,4.761904762,1.93,6.7,42.46,1,January,Tuesday
541-08-3113,Giza,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,554.148,02-02-2019,20:29:00,Cash,527.76,4.761904762,26.388,8.4,580.536,2,February,Saturday
246-11-3901,Giza,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,15-02-2019,12:12:00,Cash,328,4.761904762,16.4,6.2,360.8,2,February,Friday
674-15-9296,Alex,Yangon,Normal,Male,Sports and travel,37.14,5,9.285,194.985,08-01-2019,13:05:00,Ewallet,185.7,4.761904762,9.285,5,204.27,1,January,Tuesday
305-18-3552,Cairo,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,12-02-2019,16:19:00,Cash,603.8,4.761904762,30.19,6,664.18,2,February,Tuesday
493-65-6248,Giza,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,01-01-2019,19:48:00,Credit card,369.8,4.761904762,18.49,7,406.78,1,January,Tuesday
438-01-4015,Cairo,Mandalay,Member,Female,Sports and travel,49.49,4,9.898,207.858,21-03-2019,15:25:00,Ewallet,197.96,4.761904762,9.898,6.6,217.756,3,March,Thursday
709-58-4068,Cairo,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,28-02-2019,14:42:00,Cash,410.9,4.761904762,20.545,7.3,451.99,2,February,Thursday
795-49-7276,Alex,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,23-03-2019,18:59:00,Ewallet,148.6,4.761904762,7.43,8.3,163.46,3,March,Saturday
556-72-8512,Giza,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,30-01-2019,20:47:00,Cash,22.96,4.761904762,1.148,4.3,25.256,1,January,Wednesday
627-95-3243,Cairo,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,04-02-2019,13:21:00,Ewallet,699.12,4.761904762,34.956,9.8,769.032,2,February,Monday
686-41-0932,Cairo,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,13-03-2019,19:48:00,Ewallet,69.4,4.761904762,3.47,8.2,76.34,3,March,Wednesday
510-09-5628,Alex,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,15-03-2019,18:20:00,Credit card,196.6,4.761904762,9.83,7.2,216.26,3,March,Friday
608-04-3797,Cairo,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,05-03-2019,20:24:00,Ewallet,202.56,4.761904762,10.128,8.7,222.816,3,March,Tuesday
148-82-2527,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,05-03-2019,13:44:00,Credit card,121.2,4.761904762,6.06,8.4,133.32,3,March,Tuesday
437-53-3084,Cairo,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,26-02-2019,11:48:00,Ewallet,199.78,4.761904762,9.989,7.1,219.758,2,February,Tuesday
632-32-4574,Cairo,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,20-03-2019,14:14:00,Cash,607.36,4.761904762,30.368,5.5,668.096,3,March,Wednesday
556-97-7101,Giza,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,01-01-2019,15:51:00,Cash,126.44,4.761904762,6.322,8.5,139.084,1,January,Tuesday
862-59-8517,Giza,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,27-01-2019,11:17:00,Cash,541.44,4.761904762,27.072,6.2,595.584,1,January,Sunday
401-18-8016,Cairo,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,21-01-2019,17:36:00,Cash,98.13,4.761904762,4.9065,8.9,107.943,1,January,Monday
420-18-8989,Alex,Yangon,Member,Female,Sports and travel,51.52,8,20.608,432.768,02-02-2019,15:47:00,Cash,412.16,4.761904762,20.608,9.6,453.376,2,February,Saturday
277-63-2961,Cairo,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,03-02-2019,15:53:00,Credit card,73.97,4.761904762,3.6985,5.4,81.367,2,February,Sunday
573-98-8548,Giza,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,33.495,05-01-2019,12:40:00,Ewallet,31.9,4.761904762,1.595,9.1,35.09,1,January,Saturday
620-02-2046,Giza,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,27-01-2019,19:48:00,Ewallet,138.8,4.761904762,6.94,9,152.68,1,January,Sunday
282-35-2475,Cairo,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,25-03-2019,17:53:00,Cash,186.62,4.761904762,9.331,6.3,205.282,3,March,Monday
511-54-3087,Cairo,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,25-02-2019,16:36:00,Credit card,88.45,4.761904762,4.4225,9.5,97.295,2,February,Monday
726-29-6793,Alex,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,203.112,28-01-2019,20:54:00,Ewallet,193.44,4.761904762,9.672,9.8,212.784,1,January,Monday
387-49-4215,Cairo,Mandalay,Member,Female,Sports and travel,48.5,3,7.275,152.775,08-01-2019,12:50:00,Cash,145.5,4.761904762,7.275,6.7,160.05,1,January,Tuesday
862-17-9201,Cairo,Mandalay,Normal,Female,Food and beverages,84.05,6,25.215,529.515,29-01-2019,10:48:00,Credit card,504.3,4.761904762,25.215,7.7,554.73,1,January,Tuesday
291-21-5991,Cairo,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,29-03-2019,14:28:00,Cash,306.45,4.761904762,15.3225,7,337.095,3,March,Friday
602-80-9671,Giza,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,09-02-2019,17:15:00,Credit card,95.7,4.761904762,4.785,5.1,105.27,2,February,Saturday
347-72-6115,Cairo,Mandalay,Member,Female,Sports and travel,90.74,7,31.759,666.939,16-01-2019,18:03:00,Credit card,635.18,4.761904762,31.759,6.2,698.698,1,January,Wednesday
209-61-0206,Alex,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,05-01-2019,17:29:00,Ewallet,214.55,4.761904762,10.7275,6.1,236.005,1,January,Saturday
595-27-4851,Alex,Yangon,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,27-01-2019,18:05:00,Ewallet,379.96,4.761904762,18.998,9.3,417.956,1,January,Sunday
189-52-0236,Alex,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,14-03-2019,12:07:00,Cash,696.85,4.761904762,34.8425,7.6,766.535,3,March,Thursday
503-07-0930,Giza,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,23-02-2019,19:49:00,Credit card,408.73,4.761904762,20.4365,8.2,449.603,2,February,Saturday
413-20-6708,Giza,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,18-03-2019,15:52:00,Ewallet,51.47,4.761904762,2.5735,8.5,56.617,3,March,Monday
425-85-2085,Cairo,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,29-03-2019,16:48:00,Ewallet,274.3,4.761904762,13.715,9.8,301.73,3,March,Friday
521-18-7827,Giza,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,22-01-2019,20:46:00,Credit card,196.95,4.761904762,9.8475,8.7,216.645,1,January,Tuesday
220-28-1851,Alex,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,01-03-2019,18:14:00,Ewallet,69.46,4.761904762,3.473,9.7,76.406,3,March,Friday
600-38-9738,Giza,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,17-01-2019,15:05:00,Credit card,359.6,4.761904762,17.98,4.3,395.56,1,January,Thursday
734-91-1155,Cairo,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,26-03-2019,10:34:00,Credit card,137.13,4.761904762,6.8565,7.7,150.843,3,March,Tuesday
451-28-5717,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,20-03-2019,11:23:00,Cash,499.02,4.761904762,24.951,7.3,548.922,3,March,Wednesday
609-81-8548,Alex,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,06-02-2019,13:55:00,Credit card,224.64,4.761904762,11.232,5.9,247.104,2,February,Wednesday
133-14-7229,Giza,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,132.027,01-01-2019,11:43:00,Cash,125.74,4.761904762,6.287,5,138.314,1,January,Tuesday
534-01-4457,Alex,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,514.773,27-01-2019,14:36:00,Credit card,490.26,4.761904762,24.513,8,539.286,1,January,Sunday
719-89-8991,Alex,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,25-02-2019,16:03:00,Ewallet,457.05,4.761904762,22.8525,7.1,502.755,2,February,Monday
286-62-6248,Cairo,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.842,164.682,16-01-2019,20:03:00,Credit card,156.84,4.761904762,7.842,9,172.524,1,January,Wednesday
339-38-9982,Cairo,Mandalay,Member,Male,Fashion accessories,59.86,2,5.986,125.706,13-01-2019,14:55:00,Ewallet,119.72,4.761904762,5.986,6.7,131.692,1,January,Sunday
827-44-5872,Cairo,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,07-02-2019,11:28:00,Credit card,543.6,4.761904762,27.18,6.1,597.96,2,February,Thursday
827-77-7633,Alex,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,17-02-2019,19:41:00,Cash,882.81,4.761904762,44.1405,9.3,971.091,2,February,Sunday
287-83-1405,Alex,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,160.209,12-02-2019,19:01:00,Ewallet,152.58,4.761904762,7.629,7,167.838,2,February,Tuesday
435-13-4908,Alex,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,728.112,24-01-2019,18:04:00,Credit card,693.44,4.761904762,34.672,7.2,762.784,1,January,Thursday
857-67-9057,Cairo,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,240.975,06-02-2019,19:20:00,Ewallet,229.5,4.761904762,11.475,8.2,252.45,2,February,Wednesday
236-27-1144,Giza,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,26-03-2019,10:31:00,Ewallet,146.79,4.761904762,7.3395,8.4,161.469,3,March,Tuesday
892-05-6689,Alex,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,11-03-2019,13:28:00,Ewallet,141.6,4.761904762,7.08,6.2,155.76,3,March,Monday
583-41-4548,Giza,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,07-02-2019,11:36:00,Ewallet,116.69,4.761904762,5.8345,7.4,128.359,2,February,Thursday
339-12-4827,Cairo,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,77.658,05-01-2019,11:32:00,Credit card,73.96,4.761904762,3.698,5,81.356,1,January,Saturday
643-38-7867,Alex,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,07-03-2019,11:44:00,Ewallet,97.94,4.761904762,4.897,6.9,107.734,3,March,Thursday
308-81-0538,Alex,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,25-02-2019,17:16:00,Credit card,292.2,4.761904762,14.61,4.9,321.42,2,February,Monday
358-88-9262,Giza,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,01-02-2019,18:43:00,Ewallet,524.88,4.761904762,26.244,5.1,577.368,2,February,Friday
460-35-4390,Alex,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,22-01-2019,11:00:00,Ewallet,92.04,4.761904762,4.602,9.1,101.244,1,January,Tuesday
343-87-0864,Giza,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,03-01-2019,10:30:00,Credit card,75.88,4.761904762,3.794,7.1,83.468,1,January,Thursday
173-50-1108,Cairo,Mandalay,Member,Female,Sports and travel,20.18,4,4.036,84.756,13-02-2019,12:14:00,Credit card,80.72,4.761904762,4.036,5,88.792,2,February,Wednesday
243-47-2663,Giza,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,28-01-2019,16:43:00,Credit card,112.62,4.761904762,5.631,5.5,123.882,1,January,Monday
841-18-8232,Cairo,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,05-01-2019,20:40:00,Credit card,71.2,4.761904762,3.56,9.2,78.32,1,January,Saturday
701-23-5550,Cairo,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,19-03-2019,13:40:00,Ewallet,155.24,4.761904762,7.762,4.9,170.764,3,March,Tuesday
647-50-1224,Alex,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,12-01-2019,16:23:00,Ewallet,294.2,4.761904762,14.71,8.9,323.62,1,January,Saturday
541-48-8554,Alex,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,07-01-2019,12:08:00,Credit card,548.55,4.761904762,27.4275,6,603.405,1,January,Monday
539-21-7227,Cairo,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,270.585,26-01-2019,17:45:00,Cash,257.7,4.761904762,12.885,4.2,283.47,1,January,Saturday
213-32-1216,Alex,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,23-01-2019,10:28:00,Cash,396.36,4.761904762,19.818,7.3,435.996,1,January,Wednesday
747-58-7183,Cairo,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,09-02-2019,20:31:00,Ewallet,171.81,4.761904762,8.5905,6.5,188.991,2,February,Saturday
582-52-8065,Cairo,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,22-02-2019,10:49:00,Cash,488.79,4.761904762,24.4395,8.9,537.669,2,February,Friday
210-57-1719,Cairo,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,550.368,05-02-2019,12:34:00,Cash,524.16,4.761904762,26.208,9.7,576.576,2,February,Tuesday
399-69-4630,Giza,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,07-03-2019,10:23:00,Credit card,133.26,4.761904762,6.663,8.6,146.586,3,March,Thursday
134-75-2619,Alex,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,25-03-2019,18:51:00,Cash,135.24,4.761904762,6.762,6.9,148.764,3,March,Monday
356-44-8813,Cairo,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,20-01-2019,13:45:00,Credit card,112.44,4.761904762,5.622,7.7,123.684,1,January,Sunday
198-66-9832,Cairo,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,04-02-2019,19:38:00,Cash,144.08,4.761904762,7.204,9.5,158.488,2,February,Monday
283-26-5248,Giza,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,30-01-2019,20:23:00,Ewallet,985.2,4.761904762,49.26,4.5,1083.72,1,January,Wednesday
712-39-0363,Alex,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,02-01-2019,15:24:00,Ewallet,249.96,4.761904762,12.498,5.6,274.956,1,January,Wednesday
218-59-9410,Alex,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,29-03-2019,16:54:00,Ewallet,217.26,4.761904762,10.863,8.2,238.986,3,March,Friday
174-75-0888,Cairo,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,14-03-2019,12:32:00,Cash,194.22,4.761904762,9.711,7.3,213.642,3,March,Thursday
866-99-7614,Giza,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,11-02-2019,15:42:00,Credit card,892,4.761904762,44.6,4.4,981.2,2,February,Monday
134-54-4720,Cairo,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,30-01-2019,13:58:00,Ewallet,339.36,4.761904762,16.968,5.7,373.296,1,January,Wednesday
760-90-2357,Alex,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,20-03-2019,15:08:00,Ewallet,447.06,4.761904762,22.353,5,491.766,3,March,Wednesday
514-37-2845,Cairo,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,20-03-2019,13:02:00,Cash,198.5,4.761904762,9.925,9,218.35,3,March,Wednesday
698-98-5964,Alex,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,17-01-2019,13:01:00,Credit card,812.1,4.761904762,40.605,6.3,893.31,1,January,Thursday
718-57-9773,Giza,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,03-02-2019,16:40:00,Credit card,493.3,4.761904762,24.665,9.4,542.63,2,February,Sunday
651-88-7328,Alex,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,01-01-2019,13:55:00,Cash,591.66,4.761904762,29.583,7.7,650.826,1,January,Tuesday
241-11-2261,Cairo,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,10-01-2019,10:33:00,Credit card,559.02,4.761904762,27.951,5.5,614.922,1,January,Thursday
408-26-9866,Giza,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,02-03-2019,16:42:00,Ewallet,517.86,4.761904762,25.893,4.1,569.646,3,March,Saturday
834-83-1826,Cairo,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,25-02-2019,17:16:00,Credit card,410.2,4.761904762,20.51,7.6,451.22,2,February,Monday
343-61-3544,Cairo,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,29-01-2019,11:48:00,Cash,266.7,4.761904762,13.335,8.6,293.37,1,January,Tuesday
239-48-4278,Alex,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,10-03-2019,19:35:00,Ewallet,70.91,4.761904762,3.5455,8.3,78.001,3,March,Sunday
355-34-6244,Cairo,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,13-01-2019,19:55:00,Credit card,144.78,4.761904762,7.239,8.1,159.258,1,January,Sunday
550-84-8664,Alex,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,22-03-2019,14:33:00,Credit card,429.55,4.761904762,21.4775,8.6,472.505,3,March,Friday
339-96-8318,Cairo,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,01-03-2019,19:49:00,Ewallet,569.17,4.761904762,28.4585,6.3,626.087,3,March,Friday
458-61-0011,Cairo,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,20-02-2019,18:43:00,Cash,241.2,4.761904762,12.06,5.8,265.32,2,February,Wednesday
592-34-6155,Giza,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,14-01-2019,14:43:00,Ewallet,127.08,4.761904762,6.354,6.2,139.788,1,January,Monday
797-88-0493,Alex,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,26-03-2019,13:54:00,Cash,257.08,4.761904762,12.854,7.7,282.788,3,March,Tuesday
207-73-1363,Cairo,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,01-03-2019,12:15:00,Ewallet,139.02,4.761904762,6.951,8.1,152.922,3,March,Friday
390-31-6381,Giza,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,07-01-2019,12:37:00,Cash,81.66,4.761904762,4.083,7.3,89.826,1,January,Monday
443-82-0585,Alex,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,01-02-2019,19:54:00,Cash,310.72,4.761904762,15.536,8.4,341.792,2,February,Friday
